row_id,source_dataset,source_row_id,geometry_family,data_type,fluid,pressure_kPa,mass_flux_kg_m2s,quality,subcooling_K,subcooling_kJkg,diameter_mm,heated_length_mm,CHF_kW_m2,reference_id,author,source_citation,inlet_temperature_C,assumptions,D_e_mm,wallpower,wallmesh,chf_location,shape,continuous,coil_no,appendix,rho_l_over_rho_g,fin_shape,fin_array,fin_width_um,fin_height_um,fin_spacing_um,coverage,porosity,mbl_lateral_um,mbl_total_um,roughness_factor,surface_material,heater_width_mm,orientation,angle_deg,tsat_minus_tpool_K,surface_tension_N_m,rho_l_kg_m3,cp_l_J_kgK,kl_W_mK,mu_l_Pa_s,alpha_m2_s,ja,r_bubble_m
nrc_groeneveld_24579pt__22759,nrc_groeneveld_24579pt,23430,tube,raw_experimental,water,12010.0,2015.9,0.292,,67.0,8.11,2000.0,844.0,53,,,314.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22760,nrc_groeneveld_24579pt,23431,tube,raw_experimental,water,12020.0,2514.7,0.247,,64.0,8.11,2000.0,907.0,53,,,314.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22761,nrc_groeneveld_24579pt,23432,tube,raw_experimental,water,12010.0,2991.8,0.208,,68.0,8.11,2000.0,954.0,53,,,314.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22762,nrc_groeneveld_24579pt,23433,tube,raw_experimental,water,12000.0,3998.3,0.205,,66.0,8.11,2000.0,1252.0,53,,,314.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22763,nrc_groeneveld_24579pt,23434,tube,raw_experimental,water,12000.0,5000.5,0.206,,63.0,8.11,2000.0,1557.0,53,,,314.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22764,nrc_groeneveld_24579pt,23435,tube,raw_experimental,water,11990.0,6085.7,0.207,,62.0,8.11,2000.0,1895.0,53,,,315.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22765,nrc_groeneveld_24579pt,23436,tube,raw_experimental,water,12010.0,256.2,0.942,,525.0,8.11,2000.0,426.0,53,,,224.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22766,nrc_groeneveld_24579pt,23437,tube,raw_experimental,water,12010.0,507.6,0.712,,529.0,8.11,2000.0,706.0,53,,,223.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22767,nrc_groeneveld_24579pt,23438,tube,raw_experimental,water,11980.0,754.3,0.578,,525.0,8.11,2000.0,926.0,53,,,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22768,nrc_groeneveld_24579pt,23439,tube,raw_experimental,water,12000.0,1001.4,0.462,,529.0,8.11,2000.0,1092.0,53,,,223.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22769,nrc_groeneveld_24579pt,23440,tube,raw_experimental,water,12000.0,1248.5,0.37,,525.0,8.11,2000.0,1220.0,53,,,224.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22770,nrc_groeneveld_24579pt,23441,tube,raw_experimental,water,11980.0,1508.2,0.29,,524.0,8.11,2000.0,1328.0,53,,,224.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22771,nrc_groeneveld_24579pt,23442,tube,raw_experimental,water,11990.0,2013.6,0.188,,525.0,8.11,2000.0,1527.0,53,,,224.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22772,nrc_groeneveld_24579pt,23443,tube,raw_experimental,water,11990.0,2513.5,0.142,,524.0,8.11,2000.0,1764.0,53,,,224.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22773,nrc_groeneveld_24579pt,23444,tube,raw_experimental,water,12000.0,3007.3,0.105,,526.0,8.11,2000.0,1983.0,53,,,224.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22774,nrc_groeneveld_24579pt,23445,tube,raw_experimental,water,12010.0,4011.2,0.067,,522.0,8.11,2000.0,2444.0,53,,,225.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22775,nrc_groeneveld_24579pt,23446,tube,raw_experimental,water,12000.0,4995.3,0.055,,525.0,8.11,2000.0,2988.0,53,,,224.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22776,nrc_groeneveld_24579pt,23447,tube,raw_experimental,water,11990.0,6005.5,0.044,,522.0,8.11,2000.0,3491.0,53,,,224.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22777,nrc_groeneveld_24579pt,23448,tube,raw_experimental,water,14010.0,252.1,0.925,,135.0,8.11,2000.0,286.0,53,,,316.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22778,nrc_groeneveld_24579pt,23449,tube,raw_experimental,water,14020.0,503.7,0.686,,140.0,8.11,2000.0,444.0,53,,,316.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22779,nrc_groeneveld_24579pt,23450,tube,raw_experimental,water,14010.0,750.3,0.555,,77.0,8.11,2000.0,508.0,53,,,325.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22780,nrc_groeneveld_24579pt,23451,tube,raw_experimental,water,14010.0,1003.6,0.464,,78.0,8.11,2000.0,581.0,53,,,325.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22781,nrc_groeneveld_24579pt,23452,tube,raw_experimental,water,14000.0,1248.2,0.387,,74.0,8.11,2000.0,615.0,53,,,326.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22782,nrc_groeneveld_24579pt,23453,tube,raw_experimental,water,14000.0,1504.3,0.342,,72.0,8.11,2000.0,664.0,53,,,326.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22783,nrc_groeneveld_24579pt,23454,tube,raw_experimental,water,13990.0,2005.7,0.281,,71.0,8.11,2000.0,753.0,53,,,326.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22784,nrc_groeneveld_24579pt,23455,tube,raw_experimental,water,13990.0,2511.0,0.234,,74.0,8.11,2000.0,823.0,53,,,326.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22785,nrc_groeneveld_24579pt,23456,tube,raw_experimental,water,14010.0,3021.3,0.229,,74.0,8.11,2000.0,973.0,53,,,326.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22786,nrc_groeneveld_24579pt,23457,tube,raw_experimental,water,13990.0,4020.7,0.229,,74.0,8.11,2000.0,1296.0,53,,,326.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22787,nrc_groeneveld_24579pt,23458,tube,raw_experimental,water,13990.0,5060.1,0.225,,72.0,8.11,2000.0,1599.0,53,,,326.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22788,nrc_groeneveld_24579pt,23459,tube,raw_experimental,water,13980.0,6038.9,0.222,,74.0,8.11,2000.0,1902.0,53,,,326.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22789,nrc_groeneveld_24579pt,23460,tube,raw_experimental,water,14010.0,501.6,0.64,,552.0,8.11,2000.0,627.0,53,,,235.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22790,nrc_groeneveld_24579pt,23461,tube,raw_experimental,water,14000.0,750.5,0.466,,550.0,8.11,2000.0,796.0,53,,,236.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22791,nrc_groeneveld_24579pt,23462,tube,raw_experimental,water,14000.0,1008.7,0.341,,546.0,8.11,2000.0,929.0,53,,,236.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22792,nrc_groeneveld_24579pt,23463,tube,raw_experimental,water,13980.0,1259.6,0.285,,545.0,8.11,2000.0,1083.0,53,,,237.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22793,nrc_groeneveld_24579pt,23464,tube,raw_experimental,water,14030.0,1501.1,0.231,,550.0,8.11,2000.0,1210.0,53,,,236.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22794,nrc_groeneveld_24579pt,23465,tube,raw_experimental,water,14000.0,1999.6,0.158,,548.0,8.11,2000.0,1453.0,53,,,236.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22795,nrc_groeneveld_24579pt,23466,tube,raw_experimental,water,14020.0,2499.9,0.13,,549.0,8.11,2000.0,1743.0,53,,,236.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22796,nrc_groeneveld_24579pt,23467,tube,raw_experimental,water,13990.0,2996.5,0.1,,553.0,8.11,2000.0,2004.0,53,,,235.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22797,nrc_groeneveld_24579pt,23468,tube,raw_experimental,water,14000.0,4021.4,0.083,,549.0,8.11,2000.0,2598.0,53,,,236.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22798,nrc_groeneveld_24579pt,23469,tube,raw_experimental,water,14020.0,4988.1,0.068,,544.0,8.11,2000.0,3113.0,53,,,237.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22799,nrc_groeneveld_24579pt,23470,tube,raw_experimental,water,16000.0,502.2,0.609,,149.0,8.11,2000.0,364.0,53,,,327.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22800,nrc_groeneveld_24579pt,23471,tube,raw_experimental,water,16010.0,755.6,0.506,,83.0,8.11,2000.0,423.0,53,,,337.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22801,nrc_groeneveld_24579pt,23472,tube,raw_experimental,water,16020.0,999.5,0.448,,85.0,8.11,2000.0,507.0,53,,,337.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22802,nrc_groeneveld_24579pt,23473,tube,raw_experimental,water,16020.0,1253.8,0.392,,82.0,8.11,2000.0,566.0,53,,,337.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22803,nrc_groeneveld_24579pt,23474,tube,raw_experimental,water,16020.0,1506.8,0.335,,84.0,8.11,2000.0,603.0,53,,,337.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22804,nrc_groeneveld_24579pt,23475,tube,raw_experimental,water,16030.0,2000.8,0.312,,80.0,8.11,2000.0,748.0,53,,,337.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22805,nrc_groeneveld_24579pt,23476,tube,raw_experimental,water,16020.0,2514.3,0.287,,84.0,8.11,2000.0,892.0,53,,,337.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22806,nrc_groeneveld_24579pt,23477,tube,raw_experimental,water,16000.0,3009.1,0.272,,81.0,8.11,2000.0,1016.0,53,,,337.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22807,nrc_groeneveld_24579pt,23478,tube,raw_experimental,water,15970.0,4022.1,0.271,,83.0,8.11,2000.0,1365.0,53,,,337.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22808,nrc_groeneveld_24579pt,23479,tube,raw_experimental,water,16030.0,4999.6,0.262,,86.0,8.11,2000.0,1666.0,53,,,337.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22809,nrc_groeneveld_24579pt,23480,tube,raw_experimental,water,15990.0,5990.4,0.255,,85.0,8.11,2000.0,1958.0,53,,,336.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22810,nrc_groeneveld_24579pt,23481,tube,raw_experimental,water,16010.0,253.6,0.918,,583.0,8.11,2000.0,369.0,53,,,245.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22811,nrc_groeneveld_24579pt,23482,tube,raw_experimental,water,15990.0,502.6,0.538,,578.0,8.11,2000.0,549.0,53,,,246.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22812,nrc_groeneveld_24579pt,23483,tube,raw_experimental,water,16000.0,753.7,0.42,,576.0,8.11,2000.0,738.0,53,,,247.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22813,nrc_groeneveld_24579pt,23484,tube,raw_experimental,water,16010.0,1000.1,0.313,,576.0,8.11,2000.0,879.0,53,,,247.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22814,nrc_groeneveld_24579pt,23485,tube,raw_experimental,water,15990.0,1245.3,0.23,,576.0,8.11,2000.0,998.0,53,,,247.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22815,nrc_groeneveld_24579pt,23486,tube,raw_experimental,water,16030.0,1512.0,0.181,,577.0,8.11,2000.0,1142.0,53,,,247.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22816,nrc_groeneveld_24579pt,23487,tube,raw_experimental,water,16060.0,2006.5,0.152,,582.0,8.11,2000.0,1470.0,53,,,246.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22817,nrc_groeneveld_24579pt,23488,tube,raw_experimental,water,15950.0,2516.0,0.129,,574.0,8.11,2000.0,1772.0,53,,,247.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22818,nrc_groeneveld_24579pt,23489,tube,raw_experimental,water,16080.0,3002.8,0.108,,578.0,8.11,2000.0,2063.0,53,,,247.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22819,nrc_groeneveld_24579pt,23490,tube,raw_experimental,water,16020.0,4029.5,0.077,,576.0,8.11,2000.0,2645.0,53,,,247.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22820,nrc_groeneveld_24579pt,23491,tube,raw_experimental,water,16030.0,5022.4,0.058,,578.0,8.11,2000.0,3218.0,53,,,247.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22821,nrc_groeneveld_24579pt,23492,tube,raw_experimental,water,17980.0,252.3,0.872,,175.0,8.11,2000.0,218.0,53,,,336.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22822,nrc_groeneveld_24579pt,23493,tube,raw_experimental,water,17990.0,503.1,0.568,,177.0,8.11,2000.0,315.0,53,,,336.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22823,nrc_groeneveld_24579pt,23494,tube,raw_experimental,water,18010.0,752.2,0.508,,106.0,8.11,2000.0,381.0,53,,,346.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22824,nrc_groeneveld_24579pt,23495,tube,raw_experimental,water,18000.0,1001.6,0.421,,101.0,8.11,2000.0,434.0,53,,,346.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22825,nrc_groeneveld_24579pt,23496,tube,raw_experimental,water,18000.0,1254.8,0.359,,100.0,8.11,2000.0,481.0,53,,,346.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22826,nrc_groeneveld_24579pt,23497,tube,raw_experimental,water,18020.0,1509.2,0.359,,97.0,8.11,2000.0,574.0,53,,,347.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22827,nrc_groeneveld_24579pt,23498,tube,raw_experimental,water,18010.0,2001.3,0.351,,98.0,8.11,2000.0,751.0,53,,,347.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22828,nrc_groeneveld_24579pt,23499,tube,raw_experimental,water,18020.0,2501.6,0.333,,102.0,8.11,2000.0,913.0,53,,,346.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22829,nrc_groeneveld_24579pt,23500,tube,raw_experimental,water,18000.0,3000.8,0.327,,99.0,8.11,2000.0,1071.0,53,,,347.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22830,nrc_groeneveld_24579pt,23501,tube,raw_experimental,water,18010.0,4002.4,0.312,,97.0,8.11,2000.0,1374.0,53,,,347.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22831,nrc_groeneveld_24579pt,23502,tube,raw_experimental,water,18030.0,5019.5,0.303,,100.0,8.11,2000.0,1700.0,53,,,347.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22832,nrc_groeneveld_24579pt,23503,tube,raw_experimental,water,17990.0,250.3,0.894,,615.0,8.11,2000.0,332.0,53,,,256.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22833,nrc_groeneveld_24579pt,23504,tube,raw_experimental,water,17980.0,502.3,0.48,,607.0,8.11,2000.0,499.0,53,,,257.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22834,nrc_groeneveld_24579pt,23505,tube,raw_experimental,water,17990.0,750.4,0.345,,617.0,8.11,2000.0,673.0,53,,,255.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22835,nrc_groeneveld_24579pt,23506,tube,raw_experimental,water,18010.0,1001.0,0.22,,613.0,8.11,2000.0,795.0,53,,,256.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22836,nrc_groeneveld_24579pt,23507,tube,raw_experimental,water,18020.0,1257.7,0.178,,616.0,8.11,2000.0,961.0,53,,,256.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22837,nrc_groeneveld_24579pt,23508,tube,raw_experimental,water,18000.0,1507.1,0.171,,613.0,8.11,2000.0,1140.0,53,,,256.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22838,nrc_groeneveld_24579pt,23509,tube,raw_experimental,water,17990.0,2004.2,0.151,,613.0,8.11,2000.0,1484.0,53,,,256.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22839,nrc_groeneveld_24579pt,23510,tube,raw_experimental,water,18020.0,2505.7,0.116,,615.0,8.11,2000.0,1790.0,53,,,256.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22840,nrc_groeneveld_24579pt,23511,tube,raw_experimental,water,17940.0,3001.7,0.101,,613.0,8.11,2000.0,2105.0,53,,,256.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22841,nrc_groeneveld_24579pt,23512,tube,raw_experimental,water,17930.0,3996.4,0.059,,608.0,8.11,2000.0,2651.0,53,,,257.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22842,nrc_groeneveld_24579pt,23513,tube,raw_experimental,water,18000.0,5011.7,0.023,,612.0,8.11,2000.0,3201.0,53,,,257.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22843,nrc_groeneveld_24579pt,23514,tube,raw_experimental,water,19980.0,754.8,0.427,,150.0,8.11,2000.0,299.0,53,,,353.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22844,nrc_groeneveld_24579pt,23515,tube,raw_experimental,water,19960.0,1002.5,0.385,,143.0,8.11,2000.0,367.0,53,,,354.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22845,nrc_groeneveld_24579pt,23516,tube,raw_experimental,water,20000.0,1515.0,0.356,,150.0,8.11,2000.0,538.0,53,,,353.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22846,nrc_groeneveld_24579pt,23517,tube,raw_experimental,water,20000.0,2011.1,0.35,,154.0,8.11,2000.0,716.0,53,,,353.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22847,nrc_groeneveld_24579pt,23518,tube,raw_experimental,water,19990.0,250.8,0.785,,686.0,8.11,2000.0,287.0,53,,,261.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22848,nrc_groeneveld_24579pt,23519,tube,raw_experimental,water,20000.0,754.1,0.217,,681.0,8.11,2000.0,614.0,53,,,262.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22849,nrc_groeneveld_24579pt,23520,tube,raw_experimental,water,19880.0,1012.7,0.15,,674.0,8.11,2000.0,780.0,53,,,262.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22850,nrc_groeneveld_24579pt,23521,tube,raw_experimental,water,19990.0,1259.1,0.133,,678.0,8.11,2000.0,961.0,53,,,263.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22851,nrc_groeneveld_24579pt,23522,tube,raw_experimental,water,19980.0,1514.0,0.086,,685.0,8.11,2000.0,1126.0,53,,,261.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22852,nrc_groeneveld_24579pt,23523,tube,raw_experimental,water,1000.0,504.1,0.774,,90.0,8.11,3000.0,562.0,53,,,159.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22853,nrc_groeneveld_24579pt,23524,tube,raw_experimental,water,1000.0,750.0,0.605,,45.0,8.11,3000.0,641.0,53,,,169.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22854,nrc_groeneveld_24579pt,23525,tube,raw_experimental,water,990.0,1003.0,0.503,,41.0,8.11,3000.0,716.0,53,,,170.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22855,nrc_groeneveld_24579pt,23526,tube,raw_experimental,water,1000.0,1251.8,0.457,,44.0,8.11,3000.0,816.0,53,,,169.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22856,nrc_groeneveld_24579pt,23527,tube,raw_experimental,water,1010.0,1506.1,0.425,,47.0,8.11,3000.0,918.0,53,,,169.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22857,nrc_groeneveld_24579pt,23528,tube,raw_experimental,water,990.0,2012.5,0.372,,44.0,8.11,3000.0,1080.0,53,,,169.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22858,nrc_groeneveld_24579pt,23529,tube,raw_experimental,water,1010.0,2495.6,0.35,,44.0,8.11,3000.0,1262.0,53,,,170.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22859,nrc_groeneveld_24579pt,23530,tube,raw_experimental,water,2000.0,499.4,0.911,,90.0,8.11,3000.0,612.0,53,,,192.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22860,nrc_groeneveld_24579pt,23531,tube,raw_experimental,water,2010.0,749.9,0.751,,49.0,8.11,3000.0,744.0,53,,,201.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22861,nrc_groeneveld_24579pt,23532,tube,raw_experimental,water,2010.0,1000.3,0.628,,46.0,8.11,3000.0,834.0,53,,,202.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22862,nrc_groeneveld_24579pt,23533,tube,raw_experimental,water,2010.0,1256.6,0.553,,47.0,8.11,3000.0,928.0,53,,,202.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22863,nrc_groeneveld_24579pt,23534,tube,raw_experimental,water,2010.0,1508.9,0.5,,46.0,8.11,3000.0,1011.0,53,,,202.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22864,nrc_groeneveld_24579pt,23535,tube,raw_experimental,water,2010.0,2007.3,0.422,,46.0,8.11,3000.0,1144.0,53,,,202.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22865,nrc_groeneveld_24579pt,23536,tube,raw_experimental,water,1990.0,2498.9,0.379,,41.0,8.11,3000.0,1280.0,53,,,203.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22866,nrc_groeneveld_24579pt,23537,tube,raw_experimental,water,2000.0,3003.2,0.35,,43.0,8.11,3000.0,1430.0,53,,,202.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22867,nrc_groeneveld_24579pt,23538,tube,raw_experimental,water,2000.0,500.0,0.919,,433.0,8.11,3000.0,734.0,53,,,113.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22868,nrc_groeneveld_24579pt,23539,tube,raw_experimental,water,1980.0,750.6,0.777,,433.0,8.11,3000.0,966.0,53,,,112.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22869,nrc_groeneveld_24579pt,23540,tube,raw_experimental,water,2000.0,1006.3,0.652,,436.0,8.11,3000.0,1135.0,53,,,112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__22870,nrc_groeneveld_24579pt,23541,tube,raw_experimental,water,2000.0,1249.3,0.573,,435.0,8.11,3000.0,1283.0,53,,,112.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
